Month,Month_Num,Symbol,Price,Price chg (%),OI,Volume,PCR,IV,Rollover (%),MWPL (%)
Apr-22,104,TATAPOWER,246.85,6.80  ( 2.83%),"9,42,97,500","6,00,00,750",0.59,39.87,2.64,52.15
Apr-22,104,BSOFT,467.55,9.65  ( 2.11%),"40,50,800","29,02,900",0.55,48.28,2.63,19.2
Apr-22,104,BANKBARODA,116.55,4.25  ( 3.78%),"9,99,53,100","5,83,36,200",0.49,41.77,2.51,41.36
Apr-22,104,NAUKRI,"4,607.80",71.30  ( 1.57%),"16,46,000","2,38,875",0.45,42.34,2.51,13.07
Apr-22,104,ABB,"2,108.05",-42.40  ( -1.97%),"1,93,000","1,81,250",1.44,22.92,2.4,2
Apr-22,104,RBLBANK,137.6,6.55  ( 5.00%),"4,33,86,900","2,23,41,600",0.6,45.41,2.37,54.38
Apr-22,104,APOLLOTYRE,196.7,4.70  ( 2.45%),"1,31,00,000","66,25,000",0.66,40.71,2.36,25.56
Apr-22,104,TATACHEM,992.65,12.55  ( 1.28%),"50,54,000","25,41,000",0.43,37,2.26,26.04
Apr-22,104,CANBK,240.75,11.65  ( 5.09%),"4,14,12,600","3,04,29,000",0.74,36.82,2.24,46.09
Apr-22,104,ZYDUSLIFE,355.85,5.35  ( 1.53%),"1,82,87,500","27,91,800",0.64,30.13,2.23,45.39
Apr-22,104,IOC,122.75,3.05  ( 2.55%),"4,95,43,000","1,52,03,500",0.52,29.28,2.12,8.79
Apr-22,104,MCX,"1,453.15",28.65  ( 2.01%),"22,64,500","6,34,550",0.3,35.65,2.12,29.15
Apr-22,104,BAJAJ-AUTO,"3,724.75",57.30  ( 1.56%),"16,51,250","5,16,750",0.34,23.28,2.1,8.1
Apr-22,104,INDHOTEL,242.15,2.20  ( 0.92%),"2,08,62,114","68,41,422",0.52,42.42,2.07,23.03
Apr-22,104,HCLTECH,"1,170.00",4.90  ( 0.42%),"1,87,13,800","33,64,200",0.5,27.42,2.03,12.45
Apr-22,104,ABCAPITAL,112.6,4.25  ( 3.92%),"1,70,58,800","52,75,600",0.55,50.35,2.02,16.52
Apr-22,104,BPCL,375.3,13.60  ( 3.76%),"1,99,96,200","52,39,800",0.67,27.77,1.95,15.87
Apr-22,104,CUMMINSIND,"1,138.95",20.45  ( 1.83%),"18,09,000","10,09,800",0.46,38.09,1.95,8.72
Apr-22,104,AUBANK,"1,288.25",34.55  ( 2.76%),"20,33,500","16,10,000",0.43,40.28,1.93,6.44
Apr-22,104,COROMANDEL,801.95,-0.55  ( -0.07%),"12,70,000","4,22,500",0.22,31.99,1.93,6.16
Apr-22,104,VEDL,407.95,2.20  ( 0.54%),"5,44,70,100","1,71,61,600",0.48,40.33,1.93,31.86
Apr-22,104,M&MFIN,166.45,6.35  ( 3.97%),"3,55,88,000","1,45,72,000",0.68,38.93,1.92,38.55
Apr-22,104,SBIN,510.65,14.55  ( 2.93%),"6,64,08,000","3,00,42,000",0.56,29.68,1.92,15.17
Apr-22,104,SBICARD,873.7,18.65  ( 2.18%),"37,54,000","6,26,000",0.36,32.35,1.91,8.11
Apr-22,104,ONGC,168.35,3.50  ( 2.12%),"5,41,77,200","4,21,88,300",0.61,33.66,1.9,11.56
Apr-22,104,INDIGO,"2,009.35",-15.95  ( -0.79%),"25,63,500","12,18,500",0.5,43.63,1.89,18.54
Apr-22,104,NMDC,167.5,3.95  ( 2.42%),"6,58,40,900","2,37,78,300",0.59,34.52,1.87,44.47
Apr-22,104,RAIN,203.7,8.40  ( 4.30%),"59,47,500","20,65,000",0.28,47.89,1.85,20.11
Apr-22,104,IPCALAB,"1,024.00",-14.25  ( -1.37%),"9,15,300","5,04,900",0.3,41.73,1.83,3.94
Apr-22,104,ABFRL,300.6,-2.10  ( -0.69%),"1,05,43,000","39,23,400",0.11,44.3,1.82,18.97
Apr-22,104,GODREJPROP,"1,702.15",24.30  ( 1.45%),"40,26,100","12,82,450",0.52,42.88,1.82,22.87
Apr-22,104,HDFCLIFE,551.8,11.70  ( 2.17%),"3,02,44,500","50,77,600",0.49,29.88,1.82,20.93
Apr-22,104,LICHSGFIN,374.5,13.15  ( 3.64%),"2,34,32,000","1,00,48,000",0.61,39.62,1.82,53.76
Apr-22,104,BEL,216.3,4.15  ( 1.96%),"3,47,47,200","2,35,10,600",0.59,37.77,1.75,21.35
Apr-22,104,MUTHOOTFIN,"1,352.75",27.45  ( 2.07%),"32,41,500","7,81,500",0.63,33.72,1.74,19.6
Apr-22,104,NATIONALUM,122.65,0.35  ( 0.29%),"8,61,73,000","1,77,65,000",0.5,44.36,1.73,61.96
Apr-22,104,ASTRAL,"1,988.70",-29.15  ( -1.44%),"6,72,925","2,65,100",0.68,35.47,1.69,4.37
Apr-22,104,MINDTREE,"4,268.50",-57.55  ( -1.33%),"22,18,200","6,72,200",0.48,43.87,1.68,24.09
Apr-22,104,APOLLOHOSP,"4,518.00",-24.50  ( -0.54%),"20,99,125","7,51,875",0.39,43.79,1.67,15.78
Apr-22,104,TATASTEEL,"1,321.45",6.40  ( 0.49%),"3,16,53,150","77,57,950",0.55,41.4,1.67,27.35
Apr-22,104,CANFINHOME,659,26.60  ( 4.21%),"34,69,050","19,30,500",0.13,38.07,1.66,21.87
Apr-22,104,PFC,116.85,3.65  ( 3.22%),"3,69,95,400","1,07,19,800",0.57,25.99,1.66,23.73
Apr-22,104,DIVISLAB,"4,394.50",-35.20  ( -0.79%),"22,17,000","4,43,000",0.44,30.75,1.65,11.28
Apr-22,104,JUBLFOOD,"2,740.35",87.65  ( 3.30%),"25,54,000","14,77,875",0.59,47.13,1.64,28.7
Apr-22,104,CHAMBLFERT,432.8,8.75  ( 2.06%),"28,03,500","26,64,000",0.14,47.59,1.63,13.45
Apr-22,104,IDFC,64,1.80  ( 2.89%),"9,60,90,000","1,40,40,000",0.45,41.94,1.63,36.65
Apr-22,104,BATAINDIA,"2,009.15",35.15  ( 1.78%),"16,27,450","16,12,600",0.23,33.23,1.6,22.32
Apr-22,104,AMBUJACEM,306.5,5.65  ( 1.88%),"2,62,95,000","43,86,000",0.44,37.83,1.58,24.24
Apr-22,104,SRF,"2,635.75",-55.95  ( -2.08%),"29,76,750","15,76,125",0.21,40.41,1.57,17.55
Apr-22,104,SRTRANSFIN,"1,187.70",46.95  ( 4.12%),"41,02,800","18,88,000",0.22,43.91,1.57,12.98
Apr-22,104,HAL,"1,534.15",44.85  ( 3.01%),"22,29,650","25,74,975",0.2,41.95,1.55,20
Apr-22,104,HINDALCO,572.85,-0.45  ( -0.08%),"2,85,96,075","1,69,31,250",0.32,41.75,1.54,18.08
Apr-22,104,VOLTAS,"1,267.20",16.15  ( 1.29%),"28,45,000","11,35,500",0.31,34.93,1.54,9.84
Apr-22,104,TECHM,"1,495.50",-8.90  ( -0.59%),"1,26,67,200","28,15,200",0.55,31.93,1.53,13.55
Apr-22,104,NAVINFLUOR,"4,072.20",-30.05  ( -0.73%),"3,93,525","1,08,000",0.09,34.85,1.52,6.43
Apr-22,104,CHOLAFIN,711.8,-11.25  ( -1.56%),"77,60,000","40,72,500",0.41,37.05,1.51,12.45
Apr-22,104,KOTAKBANK,"1,786.55",24.40  ( 1.38%),"1,65,68,400","40,34,000",0.54,27.96,1.46,8.09
Apr-22,104,TITAN,"2,535.35",-14.25  ( -0.56%),"57,98,250","17,85,375",0.45,30.45,1.46,11.5
Apr-22,104,DLF,388.1,5.25  ( 1.37%),"3,44,33,850","59,73,000",0.65,41.87,1.41,37.32
Apr-22,104,LT,"1,796.05",21.10  ( 1.19%),"1,24,98,775","25,32,300",0.6,22.58,1.4,6.46
Apr-22,104,LTI,"6,188.20",-4.90  ( -0.08%),"11,58,150","3,20,400",0.45,42.3,1.4,15.55
Apr-22,104,ZEEL,301.15,11.95  ( 4.13%),"6,25,41,000","2,26,62,000",0.62,51.58,1.4,49.9
Apr-22,104,BAJFINANCE,"7,455.55",150.80  ( 2.06%),"38,67,750","11,50,625",0.63,32.55,1.3,11.76
Apr-22,104,POLYCAB,"2,448.80",70.60  ( 2.97%),"6,14,700","2,64,000",0.36,36.74,1.3,8.28
Apr-22,104,DABUR,545.3,6.40  ( 1.19%),"1,15,08,750","22,08,750",0.27,24.68,1.29,13.74
Apr-22,104,GSPL,259.9,-0.15  ( -0.06%),"26,01,000","8,70,400",0.53,46.65,1.29,4.05
Apr-22,104,ICICIBANK,736.85,5.25  ( 0.72%),"10,86,04,375","2,87,21,000",0.58,27.81,1.28,13.21
Apr-22,104,HAVELLS,"1,176.15",15.95  ( 1.37%),"41,29,500","13,03,000",0.34,34.64,1.27,10.98
Apr-22,104,BHARATFORG,706.05,0.65  ( 0.09%),"52,25,250","13,01,250",0.15,36.89,1.26,12.14
Apr-22,104,TATACONSUM,791.65,9.55  ( 1.22%),"90,62,550","26,24,400",0.27,34.29,1.26,11.92
Apr-22,104,NESTLEIND,"17,504.45",147.65  ( 0.85%),"2,89,125","40,925",0.64,23.53,1.24,4.54
Apr-22,104,ACC,"2,106.95",-1.25  ( -0.06%),"25,87,500","8,97,500",0.32,35.35,1.23,18.14
Apr-22,104,HDFC,"2,459.90",57.00  ( 2.37%),"2,09,83,800","32,47,500",0.63,23.36,1.22,7.25
Apr-22,104,MPHASIS,"3,362.50",-32.50  ( -0.96%),"13,12,675","2,87,875",0.33,41.66,1.22,9.28
Apr-22,104,RAMCOCEM,777.55,8.65  ( 1.12%),"30,36,200","9,05,250",0.27,39.62,1.22,12.07
Apr-22,104,NAM-INDIA,340.15,-10.00  ( -2.86%),"28,83,200","11,95,200",0.08,38.71,1.2,10.88
Apr-22,104,TRENT,"1,275.20",-6.45  ( -0.50%),"20,51,025","4,96,625",0.15,37.9,1.19,5.17
Apr-22,104,GLENMARK,454.5,9.80  ( 2.20%),"67,79,250","14,54,750",0.53,37.6,1.17,29.51
Apr-22,104,M&M,828.6,18.80  ( 2.32%),"1,23,67,600","51,55,500",0.3,28.65,1.16,9.42
Apr-22,104,DALBHARAT,"1,531.35",30.05  ( 2.00%),"12,88,500","3,22,750",0.06,46.86,1.13,8.55
Apr-22,104,ASIANPAINT,"3,126.95",29.50  ( 0.95%),"52,75,950","8,70,150",0.61,28.92,1.12,7.96
Apr-22,104,CROMPTON,374.9,0.10  ( 0.03%),"43,70,300","15,56,500",0.59,41.19,1.12,4.37
Apr-22,104,DRREDDY,"4,290.45",-26.25  ( -0.61%),"26,61,375","5,09,250",0.62,29.51,1.12,15.33
Apr-22,104,RELIANCE,"2,666.00",15.55  ( 0.59%),"3,04,98,000","50,28,000",0.52,25.7,1.12,7.13
Apr-22,104,JSWSTEEL,734.2,-2.90  ( -0.39%),"2,60,42,850","69,34,950",0.55,39.28,1.11,12.81
Apr-22,104,BERGEPAINT,713.4,11.50  ( 1.64%),"39,79,800","12,00,100",0.27,34.83,1.07,10.01
Apr-22,104,TATACOMM,"1,245.30",12.25  ( 0.99%),"32,60,000","14,73,200",0.28,40.93,1.07,17.66
Apr-22,104,OBEROIRLTY,989.3,47.30  ( 5.02%),"31,36,700","23,21,900",0.14,44.19,1.04,15.96
Apr-22,104,MARICO,519.45,14.35  ( 2.84%),"77,90,000","22,56,000",0.37,26.84,1.03,8.9
Apr-22,104,INDUSINDBK,971.1,31.40  ( 3.34%),"2,49,77,700","85,77,000",0.63,33.76,1.02,28.27
Apr-22,104,SHREECEM,"24,677.10",552.60  ( 2.29%),"1,92,850","39,150",0.37,32.38,1.01,7.56
Apr-22,104,BAJAJFINSV,"17,241.50",91.00  ( 0.53%),"5,57,450","2,12,800",0.43,35.27,1,7.04
Apr-22,104,BALKRISIND,"2,118.10",-26.00  ( -1.21%),"12,63,400","3,75,800",0.29,38.45,1,9.74
Apr-22,104,MCDOWELL-N,903,12.45  ( 1.40%),"1,28,47,500","42,41,250",0.53,30.15,0.99,25.56
Apr-22,104,COFORGE,"4,441.45",-31.70  ( -0.71%),"10,95,900","3,64,600",0.5,42.46,0.98,24
Apr-22,104,GODREJCP,755,5.65  ( 0.75%),"81,34,500","16,24,000",0.31,36.96,0.95,12.49
Apr-22,104,MARUTI,"7,716.40",117.75  ( 1.55%),"22,41,800","7,61,900",0.41,32.68,0.95,15.15
Apr-22,104,UBL,"1,509.35",13.65  ( 0.91%),"12,97,450","7,18,550",0.26,36.38,0.94,11.43
Apr-22,104,EICHERMOT,"2,493.85",27.80  ( 1.13%),"37,51,650","15,45,950",0.41,31.54,0.92,15.4
Apr-22,104,PIDILITIND,"2,495.90",30.60  ( 1.24%),"25,85,500","4,42,500",0.54,25.02,0.92,9.92
Apr-22,104,AXISBANK,776.3,13.10  ( 1.72%),"4,51,51,200","1,71,15,600",0.45,30.59,0.91,12.35
Apr-22,104,INDIACEM,219.3,8.50  ( 4.03%),"1,45,49,300","1,05,06,700",0.5,50.03,0.91,51.66
Apr-22,104,CIPLA,"1,019.80",-5.15  ( -0.50%),"76,90,150","18,47,300",0.38,29.76,0.9,11.72
Apr-22,104,AUROPHARMA,685.1,12.50  ( 1.86%),"1,44,99,000","36,08,250",0.51,38.4,0.88,33.62
Apr-22,104,SIEMENS,"2,379.80",5.25  ( 0.22%),"16,06,000","4,48,250",0.29,35.34,0.88,10.2
Apr-22,104,ULTRACEMCO,"6,696.25",73.45  ( 1.11%),"21,68,600","3,33,200",0.51,29.19,0.88,11.96
Apr-22,104,NTPC,143.45,7.55  ( 5.56%),"5,64,30,000","4,15,41,600",0.45,24.68,0.87,10.99
Apr-22,104,APLLTD,757,11.05  ( 1.48%),"18,04,600","3,09,400",0.73,35.04,0.85,16.36
Apr-22,104,SYNGENE,599.75,-1.25  ( -0.21%),"8,91,650","2,70,300",0.05,40.01,0.85,4.72
Apr-22,104,TORNTPOWER,504.45,9.95  ( 2.01%),"29,67,000","17,08,500",0.54,38.12,0.85,7.63
Apr-22,104,POWERGRID,225.15,7.35  ( 3.37%),"3,49,25,817","4,08,24,115",0.98,24.18,0.82,10.15
Apr-22,104,PAGEIND,"43,237.60",-149.45  ( -0.34%),"85,530","16,500",0.19,32.39,0.77,7.65
Apr-22,104,ADANIPORTS,788.05,10.20  ( 1.31%),"8,19,30,000","1,52,65,000",0.4,41.85,0.75,67.8
Apr-22,104,CONCOR,686.15,10.60  ( 1.57%),"62,11,200","21,40,800",0.33,40.75,0.75,14.49
Apr-22,104,HINDPETRO,278.3,7.65  ( 2.83%),"1,50,22,800","52,40,700",0.64,37.7,0.75,16.57
Apr-22,104,MFSL,774.45,18.75  ( 2.48%),"18,53,800","5,73,950",0.16,39.06,0.73,4.57
Apr-22,104,UPL,783.6,9.15  ( 1.18%),"2,33,31,100","31,09,600",0.67,30.22,0.73,26.69
Apr-22,104,ICICIPRULI,509.95,6.90  ( 1.37%),"62,56,500","8,47,500",0.27,39.58,0.71,9.41
Apr-22,104,SBILIFE,"1,121.15",-4.05  ( -0.36%),"75,56,250","23,35,500",0.35,32.32,0.71,9.61
Apr-22,104,BANDHANBNK,321.75,12.30  ( 3.97%),"3,27,63,600","1,96,97,400",0.37,43.67,0.7,21.05
Apr-22,104,GRANULES,314.65,6.35  ( 2.06%),"1,13,05,700","23,17,250",0.34,35.61,0.69,43.95
Apr-22,104,ADANIENT,"2,052.85",32.15  ( 1.59%),"1,92,50,500","33,16,000",0.68,41.08,0.64,46.15
Apr-22,104,SUNTV,501.6,9.10  ( 1.85%),"1,29,48,000","18,06,000",0.96,34.67,0.62,70.67
Apr-22,104,BHARTIARTL,759.5,2.20  ( 0.29%),"5,07,75,600","74,13,800",0.48,24.83,0.56,13.42
Apr-22,104,ICICIGI,"1,351.25",17.00  ( 1.27%),"29,74,575","2,94,100",0.24,28.72,0.54,6.31
Apr-22,104,SUNPHARMA,912.85,-3.70  ( -0.40%),"1,72,01,800","22,49,800",0.39,24.45,0.54,10.41
Apr-22,104,PIIND,"2,864.50",32.80  ( 1.16%),"15,50,250","3,53,250",0.21,37.03,0.5,10.42
Apr-22,104,TVSMOTOR,632.3,3.60  ( 0.57%),"75,11,000","16,19,800",0.25,34.43,0.5,22.82
Apr-22,104,ATUL,"9,883.05",-349.35  ( -3.41%),"1,69,125","56,700",0.07,33.69,0.35,5.75
Apr-22,104,GRASIM,"1,678.45",5.60  ( 0.33%),"99,97,325","17,28,525",0.37,30.76,0.27,14.16
Apr-22,104,TORNTPHARM,"2,791.70",-8.15  ( -0.29%),"7,05,250","1,72,000",0.73,35.44,0.21,7.41
Apr-22,104,HONAUT,"39,446.75",141.15  ( 0.36%),"7,020","1,710",0.17,23.56,NaN,1.79
Apr-22,104,PFIZER,"4,373.20",-2.95  ( -0.07%),"1,29,250","31,375",0.65,27.42,NaN,4.27
May-22,105,HDFC,"2,231.70",9.50  ( 0.43%),"1,49,91,000","62,28,600",0.63,30.7,25.91,8.15
May-22,105,TCS,"3,557.00",-22.30  ( -0.62%),"81,84,450","15,67,050",0.69,22.32,25.8,8.23
May-22,105,ITC,259.2,-1.50  ( -0.58%),"8,71,61,600","2,01,69,600",0.44,24.6,17.04,7.72
May-22,105,NIFTY,"17,135.25",-125.10  ( -0.72%),"88,11,200","1,43,84,900",1.7,18.52,15.94,NaN
May-22,105,BAJAJ-AUTO,"3,725.35",-86.30  ( -2.26%),"21,25,750","8,74,000",0.46,26.47,12.7,12.9
May-22,105,HDFCAMC,"2,037.85",-5.15  ( -0.25%),"31,43,000","10,35,400",0.67,31.2,12.23,35.66
May-22,105,SBIN,497.55,-9.20  ( -1.82%),"5,42,44,500","2,10,93,000",0.81,34.97,10.18,13.58
May-22,105,INFY,"1,572.90",-14.30  ( -0.90%),"3,80,02,500","62,04,600",0.41,26.38,8.02,8.27
May-22,105,INDIAMART,"4,621.85",-214.80  ( -4.44%),"2,59,800","4,19,100",0.28,50.35,7.35,16.8
May-22,105,GUJGASLTD,475.45,-38.20  ( -7.44%),"38,57,500","60,53,750",0.73,41.4,7.32,12.93
May-22,105,PNB,35.15,-0.30  ( -0.85%),"22,11,68,000","3,83,36,000",0.75,36.16,7.06,64.95
May-22,105,NBCC,38.15,-0.35  ( -0.91%),"2,64,60,000","37,32,000",0.49,40.14,6.73,25.37
May-22,105,MANAPPURAM,115.3,-0.90  ( -0.77%),"2,78,61,000","53,19,000",0.84,44.53,6.4,39.98
May-22,105,BANKNIFTY,"36,144.25",-319.35  ( -0.88%),"26,15,375","49,36,325",1.07,22.54,6.12,NaN
May-22,105,WIPRO,509.75,-13.80  ( -2.64%),"3,50,39,200","2,18,16,800",0.7,38.42,5.84,23.68
May-22,105,IRCTC,727.25,-11.00  ( -1.49%),"1,27,89,000","22,93,375",0.74,42.12,5.52,36.48
May-22,105,HDFCBANK,"1,373.30",11.30  ( 0.83%),"7,94,41,450","2,45,22,850",0.45,29.2,5.25,20.88
May-22,105,NAM-INDIA,317.3,-4.20  ( -1.31%),"34,22,400","10,86,400",0.42,34.09,5.14,13.16
May-22,105,TATACHEM,941.65,-22.90  ( -2.37%),"51,13,000","42,43,000",0.63,36.93,5.03,26.74
May-22,105,TATAPOWER,242.75,-6.60  ( -2.65%),"9,83,77,875","3,65,20,875",0.6,42.93,4.81,53.66
May-22,105,IGL,349.65,-27.55  ( -7.30%),"1,41,66,625","82,48,625",0.65,37.5,4.78,29.04
May-22,105,LALPATHLAB,"2,587.45",-40.00  ( -1.52%),"6,46,000","1,79,875",0.34,46.07,4.66,11.88
May-22,105,HEROMOTOCO,"2,511.30",-11.10  ( -0.44%),"33,99,000","16,54,200",0.78,32.67,4.58,20.27
May-22,105,DIXON,"4,299.65",22.80  ( 0.53%),"5,43,250","1,63,250",0.75,40.92,4.45,9.98
May-22,105,IEX,215.1,-0.65  ( -0.30%),"4,67,70,000","2,30,02,500",0.56,45.79,4.31,50.84
May-22,105,FEDERALBNK,96.3,-1.70  ( -1.73%),"5,54,10,000","1,61,70,000",0.65,41.34,4.28,22.99
May-22,105,FSL,125.6,0.70  ( 0.56%),"1,01,68,600","34,50,200",0.62,49.31,4.21,25.23
May-22,105,MINDTREE,"3,566.70",-51.65  ( -1.43%),"26,97,600","11,08,600",0.46,43.13,4.21,36.27
May-22,105,IBULHSGFIN,153.65,-3.75  ( -2.38%),"3,60,93,300","75,23,700",0.52,58.02,4.15,64.98
May-22,105,HINDUNILVR,"2,244.85",-1.75  ( -0.08%),"1,10,25,000","30,01,500",0.74,20.86,4.09,8.79
May-22,105,AMARAJABAT,563.65,0.60  ( 0.11%),"61,83,000","9,05,000",0.63,27.92,4.03,32.29
May-22,105,LTTS,"4,094.80",13.30  ( 0.33%),"8,83,800","3,53,000",0.47,39.67,3.97,23.95
May-22,105,CHAMBLFERT,452.6,-11.15  ( -2.40%),"27,75,000","19,17,000",0.31,52.7,3.95,16.11
May-22,105,LTI,"4,852.40",-45.05  ( -0.92%),"15,78,900","4,44,600",0.4,41.59,3.91,26.25
May-22,105,EXIDEIND,153.5,-0.80  ( -0.52%),"1,92,20,400","19,72,800",0.67,30.38,3.78,28.05
May-22,105,MGL,769.85,-57.80  ( -6.98%),"28,21,200","19,58,400",0.3,33.01,3.52,33.02
May-22,105,AARTIIND,890.35,0.45  ( 0.05%),"22,84,800","8,59,350",1.08,32.64,3.48,7.65
May-22,105,BHEL,52.9,-1.15  ( -2.13%),"10,16,50,500","2,56,72,500",0.57,49.81,3.48,63.48
May-22,105,POLYCAB,"2,492.15",-35.35  ( -1.40%),"6,34,500","2,16,900",0.44,40.15,3.47,10.84
May-22,105,ONGC,161.1,-4.30  ( -2.60%),"4,62,69,300","1,26,24,150",0.34,38.27,3.41,7.9
May-22,105,TATACOMM,"1,096.20",6.40  ( 0.59%),"50,71,200","8,54,000",0.38,42.41,3.41,27.41
May-22,105,TATAMOTORS,439.4,1.95  ( 0.45%),"7,94,86,500","3,75,33,075",0.7,40.44,3.39,38.4
May-22,105,WHIRLPOOL,"1,627.20",3.45  ( 0.21%),"8,87,750","2,32,750",0.41,36.2,3.37,17.15
May-22,105,TECHM,"1,261.60",-15.40  ( -1.21%),"1,58,27,400","28,66,200",0.69,35.3,3.33,17.24
May-22,105,RAIN,172.2,-1.05  ( -0.61%),"63,75,000","10,85,000",0.3,46.72,3.26,21.39
May-22,105,TATASTEEL,"1,269.65",14.95  ( 1.19%),"2,82,25,525","80,74,575",0.6,41.08,3.26,25.45
May-22,105,PERSISTENT,"4,325.90",9.00  ( 0.21%),"4,89,900","3,23,250",0.47,41.75,3.2,6.98
May-22,105,BSOFT,416,-10.30  ( -2.42%),"36,90,700","16,30,200",0.59,52.61,3.17,16.83
May-22,105,RECLTD,127.2,-0.85  ( -0.66%),"2,69,40,000","69,24,000",0.65,26.29,3.15,21.03
May-22,105,RBLBANK,120.55,-1.05  ( -0.86%),"4,75,16,500","1,20,00,200",0.86,51.89,3.13,60.01
May-22,105,HCLTECH,"1,083.35",-11.40  ( -1.04%),"2,18,37,200","41,57,300",0.62,27.57,3.06,14.23
May-22,105,MOTHERSUMI,138.3,1.50  ( 1.10%),"2,76,92,000","1,32,96,500",0.57,47.32,3.03,14.16
May-22,105,ZYDUSLIFE,352.65,-2.20  ( -0.62%),"1,55,57,300","14,81,700",0.44,31.2,2.99,38.12
May-22,105,COALINDIA,183.75,-7.30  ( -3.82%),"4,46,12,400","2,52,37,800",0.48,39.77,2.9,21.53
May-22,105,DEEPAKNTR,"2,335.70",48.70  ( 2.13%),"14,67,500","10,96,000",0.34,40.5,2.89,15.73
May-22,105,AUBANK,"1,391.80",-6.75  ( -0.48%),"24,73,500","12,29,000",0.44,37.44,2.85,8.28
May-22,105,BAJFINANCE,"6,704.80",-47.25  ( -0.70%),"49,91,250","14,76,750",0.47,34.79,2.85,17.9
May-22,105,INDHOTEL,257.05,8.75  ( 3.52%),"2,24,10,584","2,53,98,930",0.62,40.04,2.85,24.65
May-22,105,INDUSTOWER,208.55,-2.35  ( -1.11%),"1,24,48,800","50,62,400",1.17,40.32,2.8,12.02
May-22,105,LAURUSLABS,584,9.45  ( 1.64%),"80,28,900","35,91,000",0.56,34.3,2.71,13.84
May-22,105,AMBUJACEM,374.15,-11.20  ( -2.91%),"3,59,16,000","1,31,23,500",0.43,41.5,2.69,35.98
May-22,105,BALRAMCHIN,445.25,-16.80  ( -3.64%),"67,52,000","32,11,200",0.52,46.39,2.68,45.94
May-22,105,IDEA,9.55,-0.05  ( -0.52%),"75,81,70,000","8,14,10,000",0.64,61.42,2.65,68.02
May-22,105,BOSCHLTD,"14,538.75",88.40  ( 0.61%),"1,25,000","44,050",0.95,28.82,2.53,8.53
May-22,105,MPHASIS,"2,846.40",40.70  ( 1.45%),"16,71,250","7,17,325",0.41,38.49,2.52,12.2
May-22,105,BAJAJFINSV,"14,967.50",-78.05  ( -0.52%),"6,19,850","2,58,400",0.52,34.55,2.5,8.63
May-22,105,SAIL,96.9,-1.35  ( -1.37%),"13,13,56,500","1,80,31,000",0.71,45.04,2.49,62.88
May-22,105,IDFCFIRSTB,39.65,-0.25  ( -0.63%),"21,86,92,200","3,47,65,200",0.61,41.96,2.43,43.11
May-22,105,HINDCOPPER,113.8,-0.90  ( -0.78%),"1,57,98,200","17,07,100",0.55,46.58,2.39,34.23
May-22,105,ICICIGI,"1,286.95",-56.25  ( -4.19%),"30,73,175","9,62,625",0.55,27.39,2.35,6.94
May-22,105,LICHSGFIN,380.5,-4.45  ( -1.16%),"1,94,10,000","70,54,000",0.41,43.57,2.34,53.2
May-22,105,PETRONET,204.05,-4.30  ( -2.06%),"1,67,16,000","35,82,000",0.44,26.96,2.31,14.94
May-22,105,TITAN,"2,469.95",-51.50  ( -2.04%),"53,93,250","26,39,250",0.57,31.18,2.3,9.45
May-22,105,PFC,117.95,-1.05  ( -0.88%),"3,92,02,600","75,39,200",0.49,29.76,2.27,25.79
May-22,105,PVR,"1,830.45",6.30  ( 0.35%),"23,78,101","7,80,219",0.61,35.32,2.24,30.69
May-22,105,ABBOTINDIA,"17,162.15",-194.90  ( -1.12%),"30,400","8,375",0.48,26.53,2.23,3.48
May-22,105,BANKBARODA,113.35,-2.95  ( -2.54%),"10,93,48,200","2,43,94,500",0.64,41.48,2.23,40.93
May-22,105,GNFC,832.4,-14.30  ( -1.69%),"32,12,300","15,01,500",0.5,43.76,2.22,32.88
May-22,105,CANBK,230,-4.60  ( -1.96%),"4,10,21,100","1,29,43,800",0.96,42.89,2.21,42.63
May-22,105,L&TFH,87.85,-0.65  ( -0.73%),"5,63,99,680","2,36,93,220",0.47,50.5,2.18,53.34
May-22,105,LUPIN,747.05,-3.55  ( -0.47%),"78,73,550","20,87,600",0.81,33.51,2.16,22.27
May-22,105,AXISBANK,730.8,-50.25  ( -6.43%),"5,68,60,800","4,61,53,200",0.65,33.36,2.15,20.69
May-22,105,NATIONALUM,105.4,-3.10  ( -2.86%),"7,55,43,750","2,23,21,000",0.64,45.05,2.07,57.88
May-22,105,HDFCLIFE,583.3,10.50  ( 1.83%),"2,26,98,500","80,79,500",0.68,27.2,2.04,16.45
May-22,105,MRF,"71,677.30",129.70  ( 0.18%),"1,01,700","15,610",0.28,27.76,2.03,17.96
May-22,105,COROMANDEL,898.05,-5.40  ( -0.60%),"13,81,875","18,48,125",0.27,37.09,1.99,10.44
May-22,105,TORNTPOWER,533.75,-13.15  ( -2.40%),"29,41,500","5,46,000",0.32,38.51,1.95,7.1
May-22,105,LT,"1,701.80",-22.80  ( -1.32%),"1,29,32,325","29,11,225",0.65,24.69,1.94,6.59
May-22,105,BIOCON,370.25,-8.50  ( -2.24%),"1,06,07,600","62,30,700",0.66,30.69,1.93,20.53
May-22,105,INTELLECT,794.3,-25.05  ( -3.06%),"14,46,750","3,36,750",0.17,47.63,1.93,9.05
May-22,105,BPCL,363.15,-7.50  ( -2.02%),"1,69,27,200","38,39,400",0.76,30.04,1.92,13.59
